TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_QTY,STORE_ID,STORE_LOCATION,PRODUCT_ID,UNIT_PRICE,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,WEEK,MONTH,REVENUE
108168,2023/05/26,22:00.0,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Friday,May,7.5
108169,2023/05/26,22:08.0,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Friday,May,7.5
108170,2023/05/26,22:08.0,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Friday,May,3.25
108171,2023/05/26,22:13.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108172,2023/05/26,22:42.0,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,14.25
108173,2023/05/26,23:47.0,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Friday,May,4
108174,2023/05/26,24:09.0,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Friday,May,2.5
108175,2023/05/26,24:15.0,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Friday,May,6
108176,2023/05/26,25:12.0,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Friday,May,4.25
108177,2023/05/26,25:12.0,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,Friday,May,1.6
108178,2023/05/26,25:39.0,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,7.5
108179,2023/05/26,25:39.0,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt,Friday,May,28
108180,2023/05/26,25:52.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,3.5
108181,2023/05/26,26:03.0,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Friday,May,11.25
108182,2023/05/26,26:04.0,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,5
108183,2023/05/26,26:14.0,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Friday,May,3.1
108184,2023/05/26,26:38.0,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,5
108185,2023/05/26,27:51.0,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,3.5
108186,2023/05/26,28:04.0,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,2.5
108187,2023/05/26,28:36.0,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Friday,May,3.75
108188,2023/05/26,29:15.0,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Friday,May,6
108189,2023/05/26,29:43.0,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Friday,May,7.5
108190,2023/05/26,29:44.0,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Friday,May,3.75
108191,2023/05/26,30:09.0,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,7
108192,2023/05/26,30:24.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,2.5
108193,2023/05/26,30:51.0,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Friday,May,3.25
108194,2023/05/26,30:51.0,1,8,Hell's Kitchen,14,8.95,Loose Tea,Black tea,Earl Grey,Friday,May,8.95
108195,2023/05/26,31:58.0,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Friday,May,4.25
108196,2023/05/26,33:07.0,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,5
108197,2023/05/26,33:16.0,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Friday,May,6.6
108198,2023/05/26,33:18.0,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Friday,May,6.2
108199,2023/05/26,33:23.0,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,2.5
108200,2023/05/26,33:23.0,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108201,2023/05/26,34:13.0,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Friday,May,2.5
108202,2023/05/26,34:43.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Friday,May,3
108203,2023/05/26,36:00.0,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Friday,May,3.75
108204,2023/05/26,36:25.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108205,2023/05/26,37:00.0,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,Friday,May,9.25
108206,2023/05/26,38:04.0,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Friday,May,5
108207,2023/05/26,38:13.0,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Friday,May,5
108208,2023/05/26,38:24.0,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Friday,May,6
108209,2023/05/26,38:47.0,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Friday,May,3.75
108210,2023/05/26,40:21.0,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Friday,May,2.2
108211,2023/05/26,40:24.0,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Friday,May,6.2
108212,2023/05/26,40:24.0,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Friday,May,3.75
108213,2023/05/26,40:27.0,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Friday,May,3
108214,2023/05/26,40:30.0,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Friday,May,6
108215,2023/05/26,40:40.0,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Friday,May,6.2
108216,2023/05/26,40:40.0,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Friday,May,3.75
108217,2023/05/26,41:09.0,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,4.4
108218,2023/05/26,41:20.0,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Friday,May,3.5
108219,2023/05/26,42:36.0,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Friday,May,2
108220,2023/05/26,42:48.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Friday,May,3.25
108221,2023/05/26,43:51.0,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Friday,May,5
108222,2023/05/26,43:53.0,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Friday,May,7.5
108223,2023/05/26,43:53.0,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Friday,May,0.8
108224,2023/05/26,44:15.0,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Friday,May,3
108225,2023/05/26,45:53.0,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Friday,May,5.1
108226,2023/05/26,46:01.0,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Friday,May,6
108227,2023/05/26,46:21.0,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Friday,May,3.5
108228,2023/05/26,46:21.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108229,2023/05/26,46:28.0,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Friday,May,7.5
108230,2023/05/26,48:00.0,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Friday,May,4.25
108231,2023/05/26,48:00.0,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Friday,May,1.6
108232,2023/05/26,48:12.0,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Friday,May,3.75
108233,2023/05/26,48:26.0,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Friday,May,9
108234,2023/05/26,48:34.0,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Friday,May,9
108235,2023/05/26,49:31.0,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Friday,May,3
108236,2023/05/26,50:31.0,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Friday,May,7.5
108237,2023/05/26,50:32.0,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Friday,May,4.5
108238,2023/05/26,50:35.0,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Friday,May,3
108239,2023/05/26,51:15.0,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,9.5
108240,2023/05/26,51:18.0,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,4.75
108241,2023/05/26,51:32.0,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Friday,May,3.75
108242,2023/05/26,51:32.0,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,Friday,May,4.2
108243,2023/05/26,51:32.0,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Friday,May,6.5
108244,2023/05/26,52:00.0,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Friday,May,7.5
108245,2023/05/26,54:08.0,3,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,9
108246,2023/05/26,54:08.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Friday,May,3.5
108247,2023/05/26,56:53.0,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Friday,May,4.4
108248,2023/05/26,58:10.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,2.5
108249,2023/05/26,58:20.0,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Friday,May,7
108250,2023/05/26,58:37.0,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Friday,May,7.5
108251,2023/05/26,58:56.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Friday,May,3
108252,2023/05/26,59:06.0,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,5
108253,2023/05/26,59:48.0,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Friday,May,3.1
108254,2023/05/26,59:54.0,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Friday,May,3.5
108255,2023/05/26,59:58.0,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,4.4
108256,2023/05/26,01:13.0,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Friday,May,4.25
108257,2023/05/26,01:17.0,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Friday,May,3.75
108258,2023/05/26,01:17.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108259,2023/05/26,02:02.0,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Friday,May,3
108260,2023/05/26,02:58.0,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Friday,May,3.1
108261,2023/05/26,02:58.0,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Friday,May,3.25
108262,2023/05/26,03:13.0,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,2.5
108263,2023/05/26,04:24.0,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Friday,May,2.5
108264,2023/05/26,04:42.0,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Friday,May,9
108265,2023/05/26,04:42.0,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,Friday,May,1.6
108266,2023/05/26,05:20.0,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Friday,May,2.5
108267,2023/05/26,05:20.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Friday,May,3.25
108268,2023/05/26,06:03.0,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Friday,May,6
108269,2023/05/26,07:03.0,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Friday,May,6
108270,2023/05/26,07:11.0,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Friday,May,4
108271,2023/05/26,07:25.0,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Friday,May,7.5
108272,2023/05/26,07:32.0,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Friday,May,6
108273,2023/05/26,07:53.0,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Friday,May,4.25
108274,2023/05/26,09:23.0,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Friday,May,8
108275,2023/05/26,10:22.0,3,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,9
108276,2023/05/26,10:44.0,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,2.2
108277,2023/05/26,10:52.0,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Friday,May,3.75
108278,2023/05/26,11:03.0,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Friday,May,5
108279,2023/05/26,11:18.0,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Friday,May,3.5
108280,2023/05/26,11:43.0,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Friday,May,3
108281,2023/05/26,12:13.0,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Friday,May,3
108282,2023/05/26,12:18.0,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,2.5
108283,2023/05/26,12:54.0,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Friday,May,4.25
108284,2023/05/26,12:54.0,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,Friday,May,0.8
108285,2023/05/26,12:54.0,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Friday,May,3.25
108286,2023/05/26,13:08.0,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Friday,May,3.5
108287,2023/05/26,13:08.0,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Friday,May,3.5
108288,2023/05/26,13:39.0,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Friday,May,7
108289,2023/05/26,13:39.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Friday,May,3.5
108290,2023/05/26,14:12.0,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,4.4
108291,2023/05/26,15:51.0,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Friday,May,9
108292,2023/05/26,15:51.0,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Friday,May,3.25
108293,2023/05/26,17:02.0,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Friday,May,6
108294,2023/05/26,17:02.0,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Friday,May,3.5
108295,2023/05/26,17:56.0,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Friday,May,11.25
108296,2023/05/26,18:50.0,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Friday,May,11.25
108297,2023/05/26,18:50.0,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Friday,May,1.6
108298,2023/05/26,18:50.0,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Friday,May,3.75
108299,2023/05/26,20:27.0,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Friday,May,4
108300,2023/05/26,20:37.0,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Friday,May,3.5
108301,2023/05/26,20:58.0,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Friday,May,2.2
108302,2023/05/26,21:10.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Friday,May,3
108303,2023/05/26,21:10.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Friday,May,3.25
108304,2023/05/26,21:41.0,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Friday,May,6
108305,2023/05/26,22:04.0,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Friday,May,6
108306,2023/05/26,22:11.0,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,7.5
108307,2023/05/26,23:56.0,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Friday,May,6
108308,2023/05/26,24:03.0,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Friday,May,3.25
108309,2023/05/26,24:39.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Friday,May,3
108310,2023/05/26,24:42.0,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Friday,May,5
108311,2023/05/26,25:13.0,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Friday,May,6
108312,2023/05/26,25:31.0,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Friday,May,2
108313,2023/05/26,25:45.0,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Friday,May,7.5
108314,2023/05/26,25:50.0,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Friday,May,3.1
108315,2023/05/26,26:37.0,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,5
108316,2023/05/26,27:42.0,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Friday,May,3.1
108317,2023/05/26,28:33.0,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,6
108318,2023/05/26,28:42.0,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Friday,May,2.5
108319,2023/05/26,30:16.0,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Friday,May,6
108320,2023/05/26,31:20.0,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Friday,May,3.75
108321,2023/05/26,31:40.0,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Friday,May,8.5
108322,2023/05/26,32:03.0,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Friday,May,2.5
108323,2023/05/26,32:31.0,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Friday,May,3.75
108324,2023/05/26,33:21.0,3,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,9
108325,2023/05/26,33:21.0,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Friday,May,3.5
108326,2023/05/26,35:09.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Friday,May,2.55
108327,2023/05/26,35:33.0,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Friday,May,3.75
108328,2023/05/26,35:33.0,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Friday,May,1.6
108329,2023/05/26,35:43.0,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Friday,May,3
108330,2023/05/26,36:39.0,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Friday,May,6
108331,2023/05/26,37:11.0,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Friday,May,4.5
108332,2023/05/26,37:14.0,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,7
108333,2023/05/26,37:14.0,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Friday,May,3.25
108334,2023/05/26,37:55.0,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,4.75
108335,2023/05/26,37:56.0,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Friday,May,2.2
108336,2023/05/26,39:25.0,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Friday,May,2
108337,2023/05/26,39:30.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108338,2023/05/26,40:54.0,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,4.4
108339,2023/05/26,40:54.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Friday,May,3
108340,2023/05/26,41:52.0,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,3
108341,2023/05/26,42:54.0,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,6.6
108342,2023/05/26,43:26.0,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,Friday,May,9.25
108343,2023/05/26,43:45.0,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Friday,May,7.65
108344,2023/05/26,44:03.0,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Friday,May,8
108345,2023/05/26,44:18.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Friday,May,4.5
108346,2023/05/26,45:52.0,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Friday,May,5
108347,2023/05/26,47:12.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,3.5
108348,2023/05/26,47:37.0,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Friday,May,4.4
108349,2023/05/26,48:15.0,3,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Friday,May,9
108350,2023/05/26,48:15.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Friday,May,3.25
108351,2023/05/26,49:23.0,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Friday,May,6
108352,2023/05/26,50:09.0,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Friday,May,5
108353,2023/05/26,50:29.0,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Friday,May,2
108354,2023/05/26,50:52.0,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Friday,May,6
108355,2023/05/26,51:52.0,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Friday,May,6
108356,2023/05/26,52:22.0,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Friday,May,7.5
108357,2023/05/26,52:25.0,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Friday,May,3
108358,2023/05/26,53:10.0,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Friday,May,3.75
108359,2023/05/26,53:41.0,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Friday,May,3.75
108360,2023/05/26,53:51.0,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,4.75
108361,2023/05/26,53:51.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Friday,May,3.75
108362,2023/05/26,54:02.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Friday,May,3.5
108363,2023/05/26,58:43.0,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Friday,May,2.5
108364,2023/05/26,58:56.0,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Friday,May,4
108365,2023/05/26,59:32.0,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Friday,May,7.5
108366,2023/05/26,59:32.0,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Friday,May,3.75
108367,2023/05/26,02:00.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Friday,May,3
108368,2023/05/26,03:02.0,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Friday,May,8.95
108369,2023/05/26,04:05.0,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Friday,May,9.5
108370,2023/05/26,04:12.0,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Friday,May,2.45
